theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,2,30,FVQ,ordinal,first,0.9,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,18,0.4010416666666667,,0.3323442703894975,0.4697390629438359,0.0686973962771692,192,77,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,IVQ,ordinal,19,0.4583333333333333,,0.38853912980220573,0.5281275368644609,0.06979420353112761,192,88,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,20,CVQ,semantic,20,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N20; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,2,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,4,0.7777777777777778,,0.7099987013852602,0.8455568541702954,0.06777907639251761,144,112,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,6,0.4583333333333333,,0.38853912980220573,0.5281275368644609,0.06979420353112761,192,88,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,8,0.5260416666666666,,0.45610471558780014,0.5959786177455332,0.06993695107886651,192,101,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,10,0.375,,0.3071076440563436,0.4428923559436564,0.06789235594365636,192,72,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,12,0.3125,,0.2445219000484254,0.3804780999515746,0.06797809995157462,176,55,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,14,0.171875,,0.10609137492852205,0.23765862507147795,0.06578362507147795,128,22,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,16,0.125,,0.05705304072582072,0.19294695927417926,0.06794695927417928,96,12,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,20,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,22,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,24,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,26,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,28,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,30,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,32,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,34,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,36,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,38,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,40,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,42,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,44,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,46,0.1796875,,0.11285472967271712,0.24652027032728288,0.06683277032728288,128,23,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,IVQ,ordinal,48,0.1953125,,0.12650240594236262,0.2641225940576374,0.0688100940576374,128,25,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,50,CVQ,semantic,50,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N50; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,2,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,4,0.7847222222222222,,0.7176572728896237,0.8517871715548208,0.06706494933259853,144,113,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,6,0.4270833333333333,,0.3577744568345022,0.4963922098321644,0.0693088764988311,192,82,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,8,0.4739583333333333,,0.4040213822544668,0.5438952844121998,0.0699369510788665,192,91,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,10,0.3854166666666667,,0.31717866583236043,0.45365466750097294,0.06823800083430628,192,74,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,12,0.23125,,0.1660829505030252,0.2964170494969748,0.0651670494969748,160,37,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,14,0.14285714285714285,,0.07700416426082954,0.20871012145345616,0.06585297859631331,112,16,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,16,0.1,,0.030860949445602484,0.16913905055439754,0.06913905055439752,80,8,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,18,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,20,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,22,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,24,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,26,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,28,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,30,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,32,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,34,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,36,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,38,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,40,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,42,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,44,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,46,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,48,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,50,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,52,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,54,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,56,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,58,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,60,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,62,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,64,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,66,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,68,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,70,0.1,,0.030860949445602484,0.16913905055439754,0.06913905055439752,80,8,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,72,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,IVQ,ordinal,74,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,5,75,CVQ,semantic,75,0.9791666666666666,,0.9163989744333195,1.0,0.06276769223334708,48,47,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K5N75; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,2,0.9791666666666666,,0.9163989744333195,1.0,0.06276769223334708,48,47,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,3,0.925,,0.8623917382068295,0.9876082617931706,0.06260826179317054,80,74,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,4,0.7638888888888888,,0.6947552378058229,0.8330225399719547,0.06913365108306593,144,110,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,5,0.5677083333333334,,0.4982999093174112,0.6371167573492555,0.0694084240159222,192,109,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,6,0.525,,0.4564422687997749,0.5935577312002251,0.06855773120022512,200,105,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,7,0.4739583333333333,,0.4040213822544668,0.5438952844121998,0.0699369510788665,192,91,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,8,0.485,,0.4163893634370925,0.5536106365629074,0.0686106365629075,200,97,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,9,0.4166666666666667,,0.347579520413309,0.4857538129200244,0.06908714625335774,192,80,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,10,0.3125,,0.2445219000484254,0.3804780999515746,0.06797809995157462,176,55,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,11,0.29545454545454547,,0.228489566697161,0.3624195242119299,0.06696497875738447,176,52,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,12,0.15178571428571427,,0.08446673956533599,0.21910468900609256,0.06731897472037829,112,17,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,13,0.125,,0.05705304072582072,0.19294695927417926,0.06794695927417928,96,12,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,14,0.13541666666666666,,0.06548210356154319,0.20535122977179013,0.06993456310512347,96,13,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,15,0.03125,,0.0,0.08677906924853511,0.05552906924853511,64,2,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,16,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,17,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,18,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,19,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,20,0.125,,0.05705304072582072,0.19294695927417926,0.06794695927417928,96,12,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,21,0.0875,,0.02149606326110111,0.1535039367388989,0.06600393673889889,80,7,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,22,0.20833333333333334,,0.1420081195148295,0.2746585471518372,0.06632521381850383,144,30,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,lora,arbitrary_single,plain,10,25,IVQ,ordinal,23,0.275,,0.20622672091179556,0.3437732790882045,0.06877327908820446,160,44,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key lora_plain
